"class","order","family","genus","species","subspecies","common_name","female_maturity_d","litter_or_clutch_size_n","litters_or_clutches_per_y","adult_body_mass_g","maximum_longevity_y","gestation_d","weaning_d","birth_or_hatching_weight_g","weaning_weight_g","egg_mass_g","incubation_d","fledging_age_d","longevity_y","male_maturity_d","inter_litter_or_interbirth_interval_y","female_body_mass_g","male_body_mass_g","no_sex_body_mass_g","egg_width_mm","egg_length_mm","fledging_mass_g","adult_svl_cm","male_svl_cm","female_svl_cm","birth_or_hatching_svl_cm","female_svl_at_maturity_cm","female_body_mass_at_maturity_g","no_sex_svl_cm","no_sex_maturity_d"
"Aves","Passeriformes","Corvidae","Corvus","enca",-999,"Slender-billed Crow",-999,2.5,-999,253.5,-999,-999,-999,-999,-999,12.8,-999,-999,-999,-999,-999,264,-999,252.25,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","frugilegus",-999,"Rook",546.734,4,1,453.5,22.91666667,-999,-999,-999,-999,16,17,32.5,19.91683333,730,-999,418,487.5,317,-999,-999,-999,47,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","hawaiiensis",-999,"Hawaiian Crow",730,4,1,520,25,-999,-999,-999,-999,20.6,20,-999,25,1460,-999,485,555,454,-999,-999,-999,49,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","imparatus",-999,"Tamaulipas Crow",-999,4,-999,217.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,217.75,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","insularis",-999,"Bismarck Crow",-999,3.6,-999,550,-999,-999,-999,-999,-999,17.4,-999,-999,-999,-999,-999,545,575.5,434.5,-999,-999,-999,52.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","jamaicensis",-999,"Jamaican Crow",-999,3,-999,337.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,337.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","kubaryi",-999,"Mariana Crow",-999,3,-999,247.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,238.25,253.25,-999,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","leucognaphalus",-999,"White-necked Crow",-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","levaillantii",-999,"Eastern Jungle Crow",-999,4.9,-999,526.5,-999,-999,-999,-999,-999,18.3,18,24.5,-999,-999,-999,478.25,567.5,-999,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","macrorhynchos",-999,"Large-billed Crow",-999,4.9,-999,544.75,-999,-999,-999,-999,-999,18.3,18,24.5,-999,-999,-999,478.25,567.5,-999,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","meeki",-999,"Bougainville Crow",-999,-999,-999,469.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,469.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","mellori",-999,"Little Raven",-999,3.95,-999,536.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,513.75,550.25,363,-999,-999,-999,49,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","minutus",-999,"Cuban Palm Crow",-999,4,-999,289,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,263,315,-999,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","moneduloides",-999,"New Caledonian Crow",-999,2.7,-999,309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,249,309,-999,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","nasicus",-999,"Cuban Crow",-999,4,-999,420,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,410.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","orru",-999,"Torresian Crow",-999,3.6,-999,550,-999,-999,-999,-999,-999,17.4,-999,-999,-999,-999,-999,545,575.5,434.5,-999,-999,-999,52.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","ossifragus",-999,"Fish Crow",730,4.5,1,285.05,14.5,-999,-999,-999,-999,14.1,17,-999,14.5,730,-999,270,299.95,262.5,-999,-999,-999,39,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","palmarum",-999,"Hispaniolan Palm Crow",-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","rhipidurus",-999,"Fan-tailed Raven",-999,4.5,-999,634.625,-999,-999,-999,-999,-999,21.8,-999,-999,-999,-999,-999,587.5,705,617,-999,-999,-999,47,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","ruficollis",-999,"Brown-necked Raven",-999,4,-999,593,-999,-999,-999,-999,-999,22.45,21,43.5,-999,-999,-999,598,588,-999,-999,-999,-999,54,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","sinaloae",-999,"Sinaloa Crow",-999,4.5,-999,244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,243.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","splendens",-999,"House Crow",-999,4.5,-999,312,5.083333333,-999,-999,-999,-999,13.7,16.5,-999,5.083333333,-999,-999,270,318.75,290,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","tasmanicus",-999,"Forest Raven",-999,4,-999,658.75,21.8,-999,-999,-999,-999,22,-999,-999,21.8,-999,-999,627.5,677.5,582,-999,-999,-999,51,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","torquatus",-999,"Collared Crow",-999,3.75,-999,465.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436.75,486.5,-999,-999,-999,-999,53.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","tristis",-999,"Grey Crow",-999,2,-999,635,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,635,-999,-999,-999,-999,43.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","unicolor",-999,"Banggai Crow",-999,2.5,-999,253.5,-999,-999,-999,-999,-999,12.8,-999,-999,-999,-999,-999,264,-999,252.25,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","violaceus",-999,"Violet Crow",-999,2.5,-999,252.25,-999,-999,-999,-999,-999,12.8,-999,-999,-999,-999,-999,264,-999,252.25,-999,-999,-999,45,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Corvus","woodfordi",-999,"White-billed Crow",-999,-999,-999,469.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,469.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Crypsirina","cucullata",-999,"Hooded Treepie",-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Crypsirina","temia",-999,"Racket-tailed Treepie",-999,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocitta","cristata",-999,"Blue Jay",455.101,4.34,1,85.25,26.2,-999,-999,5.5,-999,5.95,17,19,18.3,365,-999,77.1,82.4,86.925,-999,-999,-999,27,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocitta","stelleri",-999,"Steller's Jay",365,4,1.25,120,16.1,-999,-999,-999,-999,8.05,16,-999,16.09166667,365,-999,92,96,120,-999,-999,-999,30,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","affinis",-999,"Black-chested Jay",-999,3.5,-999,212.5,-999,-999,-999,-999,-999,10.8,-999,-999,-999,-999,-999,199,-999,212.5,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","beecheii",-999,"Purplish-backed Jay",-999,5,-999,194,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,193,-999,-999,-999,37.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","caeruleus",-999,"Azure Jay",-999,3,-999,272,36,-999,-999,-999,-999,-999,-999,-999,36,-999,-999,-999,272,-999,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","cayanus",-999,"Cayenne Jay",-999,-999,-999,175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,173.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","chrysops",-999,"Plush-crested Jay",-999,5,-999,162,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,164,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","cristatellus",-999,"Curl-crested Jay",-999,3,-999,178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,178,-999,-999,-999,35,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","cyanomelas",-999,"Purplish Jay",-999,4,-999,214.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,207,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","cyanopogon",-999,"White-naped Jay",-999,5,-999,157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,146.25,-999,164,-999,-999,-999,36,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","dickeyi",-999,"Tufted Jay",-999,4,-999,178.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,181,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","luxuosus",-999,"Green Jay",-999,4,-999,79.11666667,11.58333333,-999,-999,-999,-999,6.7,16,19,10.7,-999,-999,79.7,88.3,79,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","melanocyaneus",-999,"Bushy-crested Jay",-999,4,-999,101,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,99.2,-999,-999,-999,29,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","mystacalis",-999,"White-tailed Jay",-999,-999,-999,149,-999,-999,-999,-999,-999,8.9,-999,-999,-999,-999,-999,149,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","sanblasianus",-999,"San Blas Jay",-999,4,-999,108.25,-999,-999,-999,-999,-999,7.4,-999,-999,-999,-999,-999,-999,-999,107.5,-999,-999,-999,29,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","violaceus",-999,"Violaceous Jay",-999,5,-999,262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,262,-999,-999,-999,37,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","yncas",-999,"Inca Jay",-999,4,-999,79.11666667,10.7,-999,-999,-999,-999,6.7,16,19,10.7,-999,-999,79.7,88.3,79,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanocorax","yucatanicus",-999,"Yucatan Jay",-999,5,-999,118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,117.25,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","argentigula",-999,"Silvery-throated Jay",-999,-999,-999,132.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","armillata",-999,"Black-collared Jay",-999,-999,-999,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","cucullata",-999,"Azure-hooded Jay",-999,3,-999,94.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,94.2,109,-999,-999,-999,-999,28.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","mirabilis",-999,"White-throated Jay",-999,-999,-999,52.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52.175,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","nanus",-999,"Dwarf Jay",-999,3,-999,41.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,41,-999,-999,-999,21.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","pumilo",-999,"Black-throated Jay",-999,-999,-999,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","turcosa",-999,"Turquoise Jay",-999,-999,-999,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanolyca","viridicyanus",-999,"White-collared Jay",-999,-999,-999,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,113,127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanopica","cooki",-999,"Iberian Magpie",-999,6,-999,92,-999,-999,-999,-999,-999,5.6,15,-999,-999,-999,-999,80.5,86,-999,-999,-999,-999,34,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Cyanopica","cyanus",-999,"Azure-winged Magpie",-999,6,-999,92,-999,-999,-999,-999,-999,5.6,15,-999,-999,-999,-999,80.5,86,-999,-999,-999,-999,34,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","bayleii",-999,"Andaman Treepie",-999,3,-999,103,-999,-999,-999,-999,-999,5.4,-999,-999,-999,-999,-999,-999,103,102.5,-999,-999,-999,32,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","cinerascens",-999,"Bornean Treepie",-999,-999,-999,95.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,95.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","formosae",-999,"Grey Treepie",-999,3.75,-999,103.75,-999,-999,-999,-999,-999,6.7,-999,-999,-999,-999,-999,100,105.75,-999,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","frontalis",-999,"Collared Treepie",-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","leucogastra",-999,"White-bellied Treepie",-999,3.75,-999,99.2,-999,-999,-999,-999,-999,6.2,-999,-999,-999,-999,-999,99.25,-999,-999,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","occipitalis",-999,"Sumatran Treepie",-999,-999,-999,95.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,95.15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Dendrocitta","vagabunda",-999,"Rufous Treepie",-999,4.75,-999,109,-999,-999,-999,-999,-999,6.8,-999,-999,-999,-999,-999,108,120,102,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Garrulus","glandarius",-999,"Eurasian Jay",364.234,5,1,160.85,17.91666667,-999,-999,6.6,-999,8.375,16.5,22,17,365,-999,155,166.125,153,-999,-999,-999,34,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Garrulus","lanceolatus",-999,"Black-headed Jay",-999,4,1,97.55,-999,-999,-999,-999,-999,7.2,16,-999,-999,-999,-999,95,99.8,95.85,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Garrulus","lidthi",-999,"Lidth's Jay",-999,4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",-999,"Pinyon Jay",545.202,3.82,1,105,14.58333333,-999,-999,6.26,-999,7,16.5,21,11,365,-999,99,111,105,-999,-999,81.3,26.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Nucifraga","caryocatactes",-999,"Spotted Nutcracker",365,3.5,1,183,16.2,-999,-999,-999,-999,10.7,18,23,16.08333333,365,-999,172.5,188.75,156.5,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Nucifraga","columbiana",-999,"Clark's Nutcracker",365,3,1,130,17.41666667,-999,-999,7.1,-999,9.1,17.5,22,17.4,365,-999,123,137,153,-999,-999,-999,31,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Nucifraga","multipunctata",-999,"Large-spotted Nutcracker",365,3.5,1,180,16.2,-999,-999,-999,-999,10.7,18,23,16.08333333,365,-999,172.5,188.75,156.5,-999,-999,-999,33,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Perisoreus","canadensis",-999,"Grey Jay",365,3.5,1,71.1,19.2,-999,-999,5.7,-999,6.7,17,18,17.16666667,365,-999,67.6,75.525,70.55,-999,-999,-999,26.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Perisoreus","infaustus",-999,"Siberian Jay",-999,3.95,1,84.5,17.9,-999,-999,-999,-999,7.5,19,23,15.61666667,-999,-999,81.8,87.6,84.45,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Perisoreus","internigrans",-999,"Sichuan Jay",-999,-999,-999,104.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,104.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Pica","hudsonia",-999,"Black-billed Magpie",545.202,6.05,1,189,21.7,-999,-999,6.31,-999,9.9,18,25.75,9.333333333,730,-999,203,208.75,183.05,-999,-999,180.5,46.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Pica","nuttalli",-999,"Yellow-billed Magpie",-999,6.4,-999,154.05,10,-999,-999,-999,-999,8.1,-999,-999,9.916666667,-999,-999,143.05,173.75,141,-999,-999,-999,41.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Pica","pica",-999,"Eurasian Magpie",637.601,6,1,213.375,21.7,-999,-999,6.31,-999,9.9,19.25,25.75,10.49166667,730,-999,205,230,202.3,-999,-999,180.5,46.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Platylophus","galericulatus",-999,"Crested Jay",-999,1.4,-999,77.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,77.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Platysmurus","leucopterus",-999,"Black Magpie",-999,2.7,-999,181,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,180,-999,-999,-999,40,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Podoces","biddulphi",-999,"Biddulph's Ground Jay",-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Podoces","hendersoni",-999,"Henderson's Ground Jay",-999,-999,-999,121.5,-999,-999,-999,-999,-999,5.5,-999,-999,-999,-999,-999,119,121.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Podoces","panderi",-999,"Pander's Ground Jay",-999,4.75,1,91.05,-999,-999,-999,-999,-999,5.6,17.5,-999,-999,-999,-999,87,91.3,91.05,-999,-999,-999,25,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Podoces","pleskei",-999,"Pleske's Ground Jay",-999,-999,-999,88.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,87.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Psilorhinus","morio",-999,"Brown Jay",-999,4,-999,214,-999,-999,-999,-999,-999,10.55,18,24.75,-999,-999,-999,244,257.5,204,-999,-999,-999,42.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Ptilostomus","afer",-999,"Piapiac",-999,5,-999,128,-999,-999,-999,-999,-999,7.2,-999,-999,-999,-999,-999,-999,-999,128,-999,-999,-999,35,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Pyrrhocorax","graculus",-999,"Alpine Chough",1095,4.1,1,223.5,24.4,-999,-999,-999,-999,15.05,21,31.5,23.33333333,1095,-999,207.5,234.75,-999,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Pyrrhocorax","pyrrhocorax",-999,"Red-billed Chough",912.5,4,1,247.75,24.4,-999,-999,-999,-999,16.25,19.25,35,20.3,912.5,-999,224.4,260.7,358,-999,-999,-999,38,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Temnurus","temnurus",-999,"Ratchet-tailed Treepie",-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Urocissa","caerulea",-999,"Taiwan Blue Magpie",-999,6,-999,257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,257,-999,-999,-999,65.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Urocissa","erythroryncha",-999,"Red-billed Blue Magpie",-999,4,-999,166.25,-999,-999,-999,-999,-999,10,-999,-999,-999,-999,-999,140,168.5,-999,-999,-999,-999,66.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Urocissa","flavirostris",-999,"Yellow-billed Blue Magpie",-999,3.75,-999,158.875,-999,-999,-999,-999,-999,9.3,-999,-999,-999,-999,-999,140.125,167.375,-999,-999,-999,-999,63.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Urocissa","ornata",-999,"Sri Lanka Blue Magpie",-999,3.5,-999,196,-999,-999,-999,-999,-999,8.5,-999,-999,-999,-999,-999,196,-999,-999,-999,-999,-999,44.5,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Urocissa","whiteheadi",-999,"White-winged Magpie",-999,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,46,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Corvidae","Zavattariornis","stresemanni",-999,"Stresemann's Bushcrow",-999,6,-999,-999,-999,-999,-999,-999,-999,5.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Cotingidae","Ampelioides","tschudii",-999,"Scaled Fruiteater",-999,-999,-999,80.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,80.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Cotingidae","Ampelion","rubrocristatus",-999,"Red-crested Cotinga",-999,-999,-999,64.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,64.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
"Aves","Passeriformes","Cotingidae","Ampelion","rufaxilla",-999,"Chestnut-crested Cotinga",-999,-999,-999,73.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,73.45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
