Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,SR,NL,,,25,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,SX,NL,,,10,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,TH,CN,,,365,live,,T,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,TM,NL,,,36,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,TN,NL,,,1964,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,TR,NL,,,60540,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,UA,NL,,,721,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,UZ,NL,,,14,live,,,A
2016,II,Mammillaria spinosissima,,Caryophyllales,Cactaceae,Mammillaria,XX,NL,,,1676,live,,,A
2016,II,Mammillaria standleyi,,Caryophyllales,Cactaceae,Mammillaria,LB,NL,,,158,live,,,A
2016,II,Mammillaria supertexta,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,,114,live,,,A
2016,II,Mammillaria surculosa,,Caryophyllales,Cactaceae,Mammillaria,SA,NL,,,100,live,,,A
2016,II,Mammillaria tetrancistra,,Caryophyllales,Cactaceae,Mammillaria,MA,NL,,,70,live,,,A
2016,II,Mammillaria tetrancistra,,Caryophyllales,Cactaceae,Mammillaria,SA,NL,,,250,live,,,A
2016,II,Mammillaria theresae,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,,1,live,,T,A
2016,II,Mammillaria theresae,,Caryophyllales,Cactaceae,Mammillaria,JP,CN,,540,1000,live,,T,A
2016,II,Mammillaria theresae,,Caryophyllales,Cactaceae,Mammillaria,TH,CN,,,200,live,,T,A
2016,II,Mammillaria thornberi,,Caryophyllales,Cactaceae,Mammillaria,BY,NL,,,20,live,,,A
2016,II,Mammillaria thornberi,,Caryophyllales,Cactaceae,Mammillaria,IQ,NL,,,160,live,,,A
2016,II,Mammillaria thornberi,,Caryophyllales,Cactaceae,Mammillaria,LB,NL,,,30,live,,,A
2016,II,Mammillaria tonalensis,,Caryophyllales,Cactaceae,Mammillaria,BA,NL,,,167,live,,,A
2016,II,Mammillaria tonalensis,,Caryophyllales,Cactaceae,Mammillaria,BY,NL,,,160,live,,,A
2016,II,Mammillaria tonalensis,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,,41,live,,,A
2016,II,Mammillaria tonalensis,,Caryophyllales,Cactaceae,Mammillaria,MD,NL,,,2,live,,,A
2016,II,Mammillaria tonalensis,,Caryophyllales,Cactaceae,Mammillaria,UA,NL,,,8,live,,,A
2016,II,Mammillaria varieaculeata,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,,1478,live,,,A
2016,II,Mammillaria varieaculeata,,Caryophyllales,Cactaceae,Mammillaria,NO,NL,,,628,live,,,A
2016,II,Mammillaria vetula,,Caryophyllales,Cactaceae,Mammillaria,KR,CN,,,1000,dried plants,,T,A
2016,II,Mammillaria vetula,,Caryophyllales,Cactaceae,Mammillaria,KR,CN,,,2000,live,,T,A
2016,II,Mammillaria vetula,,Caryophyllales,Cactaceae,Mammillaria,US,CZ,,,1,live,,T,A
2016,II,Mammillaria vetula,,Caryophyllales,Cactaceae,Mammillaria,XX,NL,,,60,live,,,A
2016,II,Mammillaria wiesingeri,,Caryophyllales,Cactaceae,Mammillaria,QA,NL,,,13,live,,,A
2016,II,Mammillaria wiesingeri,,Caryophyllales,Cactaceae,Mammillaria,SA,NL,,,16,live,,,A
2016,II,Mammillaria wrightii,,Caryophyllales,Cactaceae,Mammillaria,CH,DE,,,1,live,,T,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,135,,live,,T,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,AE,NL,,,2475,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,AL,NL,,,362,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,AW,NL,,,63,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,AZ,NL,,,200,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,BA,NL,,,405,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,BH,NL,,,452,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,BN,NL,,,308,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,BY,NL,,,469,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,CH,NL,,,5045,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,DZ,NL,,,200,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,GE,NL,,,58,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,GF,NL,,,8,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,GI,NL,,,45,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,GP,NL,,,432,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,TW,20,,live,,T,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,759,,live,,T,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,HK,NL,,,876,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,IQ,NL,,,204,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,JO,NL,,,1,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,XX,1195,,live,,T,W
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,3,,live,,T,
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,KW,NL,,,1205,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,KZ,NL,,,444,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,LB,NL,,,2845,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MD,NL,,,718,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,ME,NL,,,38,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MF,NL,,,4,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MK,NL,,,211,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MO,NL,,6,,live,,T,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MO,NL,,,6,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,MQ,NL,,,508,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,NO,NL,,,1396,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,OM,NL,,,185,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,PK,NL,,,339,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,QA,NL,,,203,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,RE,NL,,,1345,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,SA,NL,,,813,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,SG,NL,,,21,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,SR,NL,,,125,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,SX,NL,,,5,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,TH,NL,,,12,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,TN,NL,,,120,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,TR,NL,,,29287,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,UA,NL,,,3987,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,US,NL,,,8,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,UZ,NL,,,56,live,,,A
2016,II,Mammillaria zeilmanniana,,Caryophyllales,Cactaceae,Mammillaria,XX,NL,,,111,live,,,A
2016,II,Mammilloydia candida,,Caryophyllales,Cactaceae,Mammilloydia,GE,NL,,,24,live,,,A
2016,II,Mammilloydia candida,,Caryophyllales,Cactaceae,Mammilloydia,IQ,NL,,,8,live,,,A
2016,II,Mammilloydia candida,,Caryophyllales,Cactaceae,Mammilloydia,NO,NL,,,143,live,,,A
2016,II,Mammilloydia candida,,Caryophyllales,Cactaceae,Mammilloydia,TH,CN,,,105,live,,T,A
2016,II,Matucana spp.,,Caryophyllales,Cactaceae,Matucana,AE,NL,,9,,live,,T,A
2016,II,Matucana spp.,,Caryophyllales,Cactaceae,Matucana,HK,NL,,8,,live,,T,A
2016,II,Matucana aureiflora,,Caryophyllales,Cactaceae,Matucana,KR,NL,,,540,live,,,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,AE,CN,,7,7,live,,T,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,CH,NL,,,10,live,,,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,KR,ES,,,200,live,,T,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,KR,NL,,,1242,live,,,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,QA,NL,,,15,live,,,A
2016,II,Matucana madisoniorum,,Caryophyllales,Cactaceae,Matucana,TH,NL,,,24,live,,,A
2016,II,Matucana polzii,,Caryophyllales,Cactaceae,Matucana,AE,NL,,,9,live,,,A
2016,II,Matucana polzii,,Caryophyllales,Cactaceae,Matucana,CH,DE,,,63,live,,T,A
2016,II,Matucana polzii,,Caryophyllales,Cactaceae,Matucana,CH,NL,,,20,live,,,A
2016,II,Matucana polzii,,Caryophyllales,Cactaceae,Matucana,HK,NL,,,8,live,,,A
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,AE,CN,,5,,live,,T,A
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,NL,CN,,,756,live,,T,A
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,RU,CN,,,40,live,,T,A
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,50,live,,T,A
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,US,DO,,,1,specimens,,S,W
2016,II,Melocactus spp.,,Caryophyllales,Cactaceae,Melocactus,US,DO,,1,,stems,,T,W
2016,II,Melocactus andinus,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,1,live,,,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,AE,CN,,,5,live,,T,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,BY,NL,,,1,live,,,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,CH,NL,,,118,live,,,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,CW,NL,,,8,live,,,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,DZ,CN,,,150,live,,T,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,MA,CN,,,100,live,,T,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,45,live,,,A
2016,II,Melocactus azureus,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,145,live,,T,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,AE,NL,,,14,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,AL,NL,,,12,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,AM,NL,,,1,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,BY,NL,,,77,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,CH,NL,,,217,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,JO,NL,,,143,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,JP,ES,,12,12,live,,T,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,LB,NL,,,65,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,MK,NL,,,20,live,,,A
2016,II,Melocactus bahiensis,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,146,live,,,A
2016,II,Melocactus broadwayi,,Caryophyllales,Cactaceae,Melocactus,AU,CN,,,1700,live,,T,A
2016,II,Melocactus broadwayi,,Caryophyllales,Cactaceae,Melocactus,CH,NL,,,9,live,,,A
2016,II,Melocactus broadwayi,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,5,live,,,A
2016,II,Melocactus broadwayi,,Caryophyllales,Cactaceae,Melocactus,QA,CN,,,50,live,,T,A
2016,II,Melocactus broadwayi,,Caryophyllales,Cactaceae,Melocactus,US,CN,,,5,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,DE,US,,50,,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,IT,CN,,50,,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,KR,CN,,,830,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,NL,CN,,748,,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,170,live,,T,A
2016,II,Melocactus curvispinus,,Caryophyllales,Cactaceae,Melocactus,TR,NL,,,60,live,,,A
2016,II,Melocactus ernestii,,Caryophyllales,Cactaceae,Melocactus,JP,ES,,2,2,live,,T,A
2016,II,Melocactus ernestii,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,11,live,,,A
2016,II,Melocactus ernestii,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,60,live,,T,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,AE,NL,,700,,live,,T,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,AE,NL,,,7864,live,,,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,JO,NL,,,1160,live,,,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,LB,NL,,,2600,live,,,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,QA,NL,,,580,live,,,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,12,live,,T,A
2016,II,Melocactus intortus,,Caryophyllales,Cactaceae,Melocactus,US,JM,,1,,live,,P,I
2016,II,Melocactus lemairei,,Caryophyllales,Cactaceae,Melocactus,US,DO,,,2,specimens,,S,W
2016,II,Melocactus lemairei,,Caryophyllales,Cactaceae,Melocactus,US,DO,,2,,stems,,T,W
2016,II,Melocactus levitestatus,,Caryophyllales,Cactaceae,Melocactus,JP,ZA,,2,,live,,P,D
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,AE,NL,,,264,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,AL,NL,,,180,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,AO,NL,,,24,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,BY,NL,,,334,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,CH,NL,,,229,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,CW,NL,,,10,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,CY,NL,,,72,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,GH,NL,,,5,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,GP,NL,,,4,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,HK,NL,,30,,live,,T,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,HK,NL,,,30,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,IQ,NL,,,27,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,JP,TW,,6,,live,,T,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,JP,ZA,,2,,live,,P,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,KR,NL,,,102,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,KZ,NL,,,52,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,LB,NL,,,18,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,MD,NL,,,79,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,MK,NL,,,2,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,MV,NL,,,1,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,262,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,RE,NL,,,36,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,SA,NL,,,50,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,TH,CN,,,10,live,,T,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,TH,NL,,,1264,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,TN,NL,,,104,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,TR,NL,,,6019,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,UA,NL,,,116,live,,,A
2016,II,Melocactus matanzanus,,Caryophyllales,Cactaceae,Melocactus,XX,NL,,,426,live,,,A
2016,II,Melocactus peruvianus,,Caryophyllales,Cactaceae,Melocactus,NO,NL,,,1,live,,,A
2016,II,Melocactus praerupticola,,Caryophyllales,Cactaceae,Melocactus,US,DO,,,1,specimens,,S,W
2016,II,Melocactus praerupticola,,Caryophyllales,Cactaceae,Melocactus,US,DO,,1,,stems,,T,W
2016,II,Melocactus schatzlii,,Caryophyllales,Cactaceae,Melocactus,CH,NL,,,10,live,,,A
2016,II,Melocactus smithii,,Caryophyllales,Cactaceae,Melocactus,BY,NL,,,199,live,,,A
2016,II,Micranthocereus spp.,,Caryophyllales,Cactaceae,Micranthocereus,IQ,NL,,,30,live,,,A
2016,II,Micranthocereus auriazureus,,Caryophyllales,Cactaceae,Micranthocereus,CH,NL,,,213,live,,,A
2016,II,Micranthocereus estevesii,,Caryophyllales,Cactaceae,Micranthocereus,CR,DE,,,1,live,,T,A
2016,II,Micranthocereus estevesii,,Caryophyllales,Cactaceae,Micranthocereus,KR,CN,,,12,live,,T,A
2016,II,Myrtillocactus spp.,,Caryophyllales,Cactaceae,Myrtillocactus,HK,NL,,10,,live,,T,A
2016,II,Myrtillocactus spp.,,Caryophyllales,Cactaceae,Myrtillocactus,KR,NL,,,23842,live,,,A
2016,II,Myrtillocactus spp.,,Caryophyllales,Cactaceae,Myrtillocactus,SA,NL,,,200,live,,,A
2016,II,Myrtillocactus spp.,,Caryophyllales,Cactaceae,Myrtillocactus,US,IT,,2,,live,,T,I
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,AE,ES,,,10,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,BA,NL,,,8,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,CH,DE,,,0.206,medicine,kg,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,CH,NL,,,2666,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,DZ,ES,,,80,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,EG,ES,,,100,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,HK,NL,,,11,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,IQ,NL,,,107,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,JP,ES,,200,200,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,JP,NL,,,70,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,JP,TW,,270,,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,KR,CN,,,1850,dried plants,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,KR,CN,,,5310,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,KR,NL,,,3000,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,KR,NL,,,158227,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,MA,NL,,,100,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,ME,NL,,,4,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,MK,NL,,,63,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,NO,ES,,20,20,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,NO,NL,,,1537,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,QA,NL,,,8,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,RE,NL,,,55,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,SG,ES,,,1,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,TH,CN,,,81,live,,T,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,TH,NL,,,20,live,,,A
2016,II,Myrtillocactus geometrizans,,Caryophyllales,Cactaceae,Myrtillocactus,XX,NL,,,22,live,,,A
2016,II,Neobuxbaumia spp.,,Caryophyllales,Cactaceae,Neobuxbaumia,KR,NL,,,2160,live,,,A
2016,II,Neobuxbaumia spp.,,Caryophyllales,Cactaceae,Neobuxbaumia,NO,NL,,,1,live,,,A
2016,II,Neobuxbaumia euphorbioides,,Caryophyllales,Cactaceae,Neobuxbaumia,KR,CN,,,1000,live,,T,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,AE,CN,,3,3,live,,T,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,CH,NL,,,164,live,,,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,JP,TW,,600,,live,,T,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,KR,CN,,,3040,live,,T,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,NO,ES,,6,6,live,,T,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,NO,NL,,,188,live,,,A
2016,II,Neobuxbaumia polylopha,,Caryophyllales,Cactaceae,Neobuxbaumia,TH,CN,,,70,live,,T,A
2016,II,Neoraimondia spp.,,Caryophyllales,Cactaceae,Neoraimondia,HK,NL,,25,,live,,T,A
2016,II,Neoraimondia spp.,,Caryophyllales,Cactaceae,Neoraimondia,KW,NL,,48,,live,,T,W
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,AE,NL,,,68,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,AW,NL,,,13,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,AZ,NL,,,200,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,BH,NL,,,15,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,BY,NL,,,16,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,CH,NL,,,4040,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,GF,NL,,,1,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,GI,NL,,,12,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,GP,NL,,,50,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,HK,NL,,,22,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,KR,NL,,,2320,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,KW,NL,,,44,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,LB,NL,,,25,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,MQ,NL,,,13,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,NO,NL,,,1798,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,OM,NL,,,12,live,,,A
2016,II,Neoraimondia herzogiana,,Caryophyllales,Cactaceae,Neoraimondia,PK,NL,,,3,live,,,A
